"IdOrdenesRecA","IdRecibosEst","IdOrdenesDet","TC1","TC2","TC3","TC4","TC5","TC6","TC7","TC8"
4238,3093,7875,50,582,496,294,0,0,0,0
4239,3094,7875,120,9,214,103,172,0,0,0
4240,3095,7871,50,335,682,133,0,0,0,0
4241,3096,7871,191,357,251,301,212,0,0,0
4242,3097,7873,0,241,187,0,162,0,0,0
4243,3098,7859,161,167,160,82,0,0,0,0
4244,3099,7861,148,163,163,80,0,0,0,0
4245,3100,7846,30,54,85,118,0,0,0,0
4246,3101,7861,15,0,0,0,0,0,0,0
4247,3102,7846,28,67,45,72,31,0,0,0
4248,3104,7877,165,550,713,324,165,0,0,0
4249,3105,7846,32,62,73,41,66,0,0,0
4250,3105,0,0,0,0,0,0,0,0,0
4251,3106,7846,28,94,172,66,139,0,0,0
4252,3107,7860,156,156,155,74,0,0,0,0
4253,3108,7860,155,155,155,74,0,0,0,0
4254,3109,7816,420,545,567,163,174,0,0,0
4255,3110,7927,400,600,600,200,200,0,0,0
4256,3110,7928,100,0,100,0,0,0,0,0
4257,3111,7919,223,696,910,447,215,0,0,0
4258,3112,7900,94,188,188,94,0,0,0,0
4259,3111,7919,1,2,4,1,1,0,0,0
4260,3113,7923,91,288,345,150,108,0,0,0
4261,3114,7923,91,288,345,150,108,0,0,0
4262,3115,7923,53,202,225,137,27,0,0,0
4263,3115,7923,60,0,0,0,0,0,0,0
4264,3116,7923,53,202,225,137,27,0,0,0
4265,3116,7923,60,0,0,0,0,0,0,0
4266,3117,7340,108,162,108,54,0,0,0,0
4267,3118,7818,422,522,477,311,156,0,0,0
4268,3119,7925,178,609,603,359,178,0,0,0
4269,3120,7867,172,178,217,180,90,0,0,0
4270,3120,7867,4,3,0,2,0,0,0,0
4271,3121,7865,97,117,150,52,63,0,0,0
4272,3122,7929,360,540,540,180,180,0,0,0
4273,3122,7930,78,26,52,0,0,0,0,0
4274,3123,7752,220,220,220,218,0,0,0,0
4276,3124,7865,97,76,122,52,40,0,0,0
4277,3125,7840,180,180,180,180,90,90,0,0
4278,3125,7841,45,90,90,45,0,0,0,0
4279,3126,7729,179,187,182,91,0,0,0,0
4280,3127,7842,180,180,180,180,90,90,0,0
4281,3127,7843,26,78,52,0,0,0,0,0
4282,3128,7909,116,232,348,232,116,0,0,0
4283,3129,7898,183,210,202,182,89,0,0,0
4284,3130,7905,0,354,647,287,139,0,0,0
4285,3131,7907,177,522,692,365,181,0,0,0
4286,3131,7907,2,4,2,0,1,0,0,0
4287,3132,7905,149,131,0,0,0,0,0,0
4288,3132,7905,5,27,16,5,11,0,0,0
4289,3133,7911,112,376,504,222,112,0,0,0
4290,3133,7911,4,31,13,9,5,0,0,0
4291,3134,7917,141,478,610,285,138,0,0,0
4292,3134,7917,0,1,6,2,2,0,0,0
4293,3135,7751,302,303,301,305,0,0,0,0
4294,3136,7937,470,604,639,192,192,0,0,0
4295,3137,7935,196,267,267,91,91,0,0,0
4296,3138,7915,156,530,660,320,150,0,0,0
4297,3138,7915,0,10,0,0,23,0,0,0
4298,3139,7913,123,429,554,223,144,0,0,0
4299,3139,7913,1,1,3,4,0,0,0,0
4300,3140,7935,287,348,362,100,96,0,0,0
4301,3141,7965,115,408,496,240,100,0,0,0
4302,3141,7965,1,5,13,4,8,0,0,0
4303,3142,8002,302,300,308,152,0,0,0,0
4304,3143,7909,72,144,216,144,72,0,0,0
4305,3143,7910,0,130,130,0,0,0,0,0
4306,3144,8006,304,301,302,151,0,0,0,0
4307,3145,7900,42,84,84,42,0,0,0,0
4308,3146,8007,338,206,278,136,0,0,0,0
4309,3147,7973,354,442,403,263,129,0,0,0
4310,3148,8036,174,174,174,87,87,174,0,0
4311,3148,8037,40,20,60,0,0,0,0,0
4312,3149,8040,190,190,190,95,95,190,0,0
4313,3149,8041,112,56,112,0,0,0,0,0
4314,3150,7903,237,726,965,472,235,0,0,0
4315,3150,7903,2,5,7,7,5,0,0,0
4316,3151,7967,86,360,420,228,106,0,0,0
4317,3151,7967,0,4,4,5,0,0,0,0
4318,3152,7975,346,444,402,266,131,0,0,0
4319,3153,7963,103,344,448,200,98,0,0,0
4320,3153,7963,1,0,0,0,0,0,0,0
4321,3154,7961,104,208,312,208,208,0,0,0
4322,3154,7962,0,44,69,0,0,0,0,0
4324,3155,7962,0,2,1,0,0,0,0,0
4325,3156,8080,96,96,96,96,0,0,0,0
4326,3156,8080,0,96,96,0,0,0,0,0
4327,3156,8080,18,38,37,19,0,0,0,0
4328,3157,8080,1,0,1,0,0,0,0,0
4329,3158,8081,96,79,70,96,0,0,0,0
4330,3158,8081,20,79,70,19,0,0,0,0
4331,3158,8081,0,72,70,0,0,0,0,0
4332,3158,8081,0,0,20,0,0,0,0,0
4333,3159,8082,96,79,70,96,0,0,0,0
4334,3159,8082,70,79,46,20,0,0,0,0
4335,3159,8082,61,69,0,0,0,0,0,0
4336,3160,8082,1,1,0,0,0,0,0,0
4337,3161,7901,245,868,1148,504,257,0,0,0
4338,3161,7901,0,0,1,1,0,0,0,0
4339,3162,7996,97,237,303,250,191,0,0,0
4340,3163,8038,90,90,90,90,90,90,0,0
4341,3163,8038,90,90,90,0,0,90,0,0
4342,3163,8039,20,20,20,0,0,0,0,0
4343,3163,8039,20,0,20,0,0,0,0,0
4344,3163,8039,0,0,20,0,0,0,0,0
4345,3091,7715,256,257,258,129,0,0,0,0
4346,3164,7719,257,260,256,130,0,0,0,0
4347,3165,7953,337,362,456,281,192,161,0,0
4348,3166,7969,130,130,130,130,130,0,0,0
4349,3166,7969,0,130,130,130,0,0,0,0
4350,3166,7969,0,0,130,0,0,0,0,0
4351,3166,7970,0,61,61,0,0,0,0,0
4352,3166,7970,0,61,61,0,0,0,0,0
4353,3166,7970,0,61,61,0,0,0,0,0
4354,3167,8053,88,177,178,88,0,0,0,0
4355,3168,8053,2,3,2,2,0,0,0,0
4356,3169,7953,45,88,131,24,7,20,0,0
4357,3170,8034,296,239,296,91,91,188,0,0
4358,3171,7982,108,149,52,77,114,0,0,0
4359,3172,8136,90,90,90,90,90,90,90,0
4360,3172,8136,0,0,0,90,90,0,0,0
4361,3172,8136,0,0,0,0,90,0,0,0
4362,3172,8137,0,0,64,64,64,0,64,0
4363,3172,8137,0,0,0,64,64,0,0,0
4364,3173,8132,30,30,30,60,90,30,30,0
4365,3173,8132,53,53,53,106,159,53,53,0
4366,3173,8132,7,7,7,14,21,7,7,0
4367,3173,8133,0,0,28,28,28,0,28,0
4368,3173,8133,0,0,28,0,28,0,0,0
4369,3174,8134,53,53,53,106,159,53,53,0
4370,3174,8134,37,37,37,74,111,37,37,0
4371,3174,8135,0,0,98,196,196,0,98,0
4372,3175,8052,91,91,91,91,0,0,0,0
4373,3175,8052,0,91,91,0,0,0,0,0
4374,3176,8052,91,90,91,91,0,0,0,0
4375,3176,8052,0,91,91,0,0,0,0,0
4376,3177,8052,0,1,0,0,0,0,0,0
4377,3178,8130,92,92,92,92,92,92,92,0
4378,3178,8130,0,0,0,92,92,0,0,0
4379,3178,8130,0,0,0,0,92,0,0,0
4380,3178,8131,0,0,84,84,84,0,84,0
4381,3178,8131,0,0,0,84,84,0,0,0
4382,3179,7994,23,139,248,215,125,0,0,0
4383,3180,7979,0,46,105,29,0,0,0,0
4384,3181,8031,316,849,935,724,209,105,0,0
4385,3182,8042,184,184,184,92,92,182,0,0
4386,3183,8042,0,0,0,0,0,2,0,0
4387,3184,8044,184,183,184,92,92,184,0,0
4388,3184,8045,36,0,72,0,0,0,0,0
4389,3185,8044,0,1,0,0,0,0,0,0
4390,3182,8043,36,0,72,0,0,0,0,0
4391,3186,7994,82,138,135,60,88,0,0,0
4392,3187,7982,124,185,181,138,2,0,0,0
4393,3188,7982,108,149,52,77,114,0,0,0
4394,3189,7979,216,286,213,74,106,0,0,0
4395,3190,7979,0,46,105,29,0,0,0,0
4396,3191,8033,0,1050,597,1050,0,0,0,0
4397,3192,7982,124,185,181,138,1,0,0,0
4398,3193,7979,0,100,100,0,0,0,0,0
4399,3194,8032,316,844,933,731,210,105,0,0
4400,3195,8033,525,0,453,0,420,105,0,0
4401,3195,8033,0,0,0,0,0,0,0,0
4402,3196,7957,335,424,539,253,169,171,0,0
4403,3197,8003,271,271,280,136,0,0,0,0
4404,3198,8117,88,176,176,88,0,0,0,0
4405,3199,8118,88,176,176,88,0,0,0,0
4406,3200,8050,68,134,132,133,68,0,0,0
4407,3201,7955,352,431,576,291,181,179,0,0
4408,3202,7979,216,186,113,74,106,0,0,0
4409,3203,8013,219,431,362,73,74,0,0,0
4410,3204,7959,321,431,534,255,191,175,0,0
4411,3205,8058,123,123,123,123,123,123,0,0
4412,3205,8058,123,0,123,123,0,123,0,0
4413,3205,8059,52,0,52,52,0,52,0,0
4414,3205,8059,52,0,52,52,0,0,0,0
4415,3206,8051,67,134,134,134,67,0,0,0
4416,3207,7985,94,243,339,242,186,0,0,0
4417,3208,7985,0,1,2,5,0,0,0,0
4418,3209,8025,243,243,375,108,105,0,0,0
4419,3210,8060,123,123,123,123,123,123,0,0
4420,3210,8060,123,0,123,123,0,123,0,0
4421,3210,8061,52,0,52,52,0,52,0,0
4422,3210,8061,52,0,52,52,0,0,0,0
4423,3211,8119,74,148,148,74,0,0,0,0
4424,3212,8066,130,130,130,130,130,130,0,0
4425,3212,8066,130,0,130,130,0,130,0,0
4426,3212,8067,56,0,56,56,0,56,0,0
4427,3212,8067,56,0,56,56,0,0,0,0
4428,3213,8062,62,62,62,62,62,62,0,0
4429,3213,8062,62,0,62,62,0,62,0,0
4431,3213,8063,40,0,40,40,0,40,0,0
4432,3213,8063,40,0,40,40,0,0,0,0
4433,3214,8046,90,89,90,90,90,90,0,0
4434,3214,8046,92,0,92,92,0,92,0,0
4435,3214,8047,62,0,62,62,0,62,0,0
4436,3214,0,0,0,0,62,0,0,0,0
4437,3215,8046,2,3,2,2,2,2,0,0
4438,3216,8029,210,251,326,212,107,0,0,0
4439,3217,8241,66,240,240,22,72,0,0,0
4440,3218,8070,69,69,69,69,69,69,0,0
4441,3218,8070,69,69,69,69,69,69,0,0
4442,3218,8070,69,0,69,69,0,69,0,0
4443,3218,8070,69,0,69,69,0,69,0,0
4444,3218,8071,62,0,62,62,0,62,0,0
4445,3218,8071,62,0,62,62,0,0,0,0
4446,3218,8070,29,29,29,29,29,29,0,0
4447,3218,8070,29,0,29,29,0,29,0,0
4448,3219,8227,92,184,184,92,0,0,0,0
4449,3220,8228,92,184,184,92,0,0,0,0
4450,3221,8229,110,220,220,110,0,0,0,0
4451,3222,8230,94,188,188,94,0,0,0,0
4452,3223,8064,123,123,123,123,123,123,0,0
4453,3223,8064,123,0,123,123,0,123,0,0
4454,3223,8065,52,0,52,52,0,52,0,0
4455,3223,8065,52,0,52,52,0,0,0,0
4456,3224,8068,230,115,230,230,115,230,0,0
4457,3224,8069,98,0,98,98,0,49,0,0
4458,3225,7992,119,307,427,315,242,0,0,0
4459,3226,7998,244,238,232,127,0,0,0,0
4460,3227,8029,215,243,320,209,107,0,0,0
4461,3228,8023,228,308,339,97,97,0,0,0
4462,3229,7988,124,305,434,310,234,0,0,0
4463,3230,7992,110,301,432,303,235,0,0,0
4464,3231,7992,3,5,3,11,7,0,0,0
4465,3232,8019,298,366,438,107,109,0,0,0
4466,3233,8017,296,366,446,112,108,0,0,0
4467,3234,7998,244,230,226,125,0,0,0,0
4468,3234,7998,3,7,2,3,0,0,0,0
4469,3235,7988,123,303,404,309,233,0,0,0
4470,3236,7409,184,184,184,92,0,0,0,0
4471,,7414,184,184,184,43,0,0,0,0
4472,3237,7414,184,184,184,43,0,0,0,0
4473,3238,8027,225,273,312,229,117,0,0,0
4475,3239,8027,4,2,16,2,0,0,0,0
4476,3240,8027,225,273,312,229,117,0,0,0
4477,3241,8113,165,180,210,166,82,0,0,0
4478,3242,8140,180,90,180,180,90,180,0,0
4479,3242,8141,24,0,24,48,0,24,0,0
4480,3243,8152,184,184,184,184,92,0,0,0
4481,3243,8153,0,45,45,0,0,0,0,0
4482,3243,8153,0,45,45,0,0,0,0,0
4483,3243,8153,0,0,45,0,0,0,0,0
4484,3244,8150,101,101,101,101,101,0,0,0
4485,3244,8150,101,101,101,101,0,0,0,0
4486,3244,8151,0,50,50,0,0,0,0,0
4487,3244,8151,0,50,50,0,0,0,0,0
4488,3244,8151,0,0,50,0,0,0,0,0
4489,3245,8138,90,90,90,90,90,90,0,0
4490,3245,8138,90,0,90,90,0,90,0,0
4491,3245,8139,52,0,52,52,0,52,0,0
4492,3245,8139,0,0,0,52,0,0,0,0
4493,3246,8048,90,90,90,90,90,90,0,0
4494,3246,8048,91,0,92,92,0,92,0,0
4495,3246,8049,62,0,62,62,0,62,0,0
4496,3246,8049,0,0,0,62,0,0,0,0
4497,3247,8048,2,2,2,2,2,2,0,0
4498,3247,8048,1,0,0,0,0,0,0,0
4499,3248,8222,251,500,497,249,0,0,0,0
4500,3249,8113,165,181,209,166,82,0,0,0
4501,3250,8083,93,408,629,414,94,93,0,0
4502,3251,8083,0,3,2,0,0,0,0,0
4503,3252,8021,228,307,335,95,96,0,0,0
4504,3253,8021,0,0,1,0,0,0,0,0
4505,3254,8085,96,96,96,96,96,96,0,0
4506,3254,8085,0,96,96,96,0,0,0,0
4507,3254,8086,0,76,76,76,0,0,0,0
4508,3254,8086,0,76,76,76,0,0,0,0
4509,3254,8086,0,0,76,0,0,0,0,0
4510,3254,8086,0,0,76,0,0,0,0,0
4511,3255,8142,89,293,383,195,63,0,0,0
4512,3256,8111,222,264,345,223,112,0,0,0
4513,3257,8111,222,269,340,223,112,0,0,0
4514,3258,8097,83,83,83,83,83,83,0,0
4515,3258,8097,0,83,83,83,0,0,0,0
4516,3258,8098,0,60,60,60,0,0,0,0
4517,3258,8098,0,60,60,60,0,0,0,0
4518,3258,8098,0,0,60,0,0,0,0,0
4519,3258,8098,0,0,60,0,0,0,0,0
4520,3259,8144,95,334,428,192,94,0,0,0
4521,3260,8054,164,164,164,164,164,164,0,0
4522,3260,8054,164,0,164,164,0,164,0,0
4523,3260,8055,70,0,70,70,0,70,0,0
4524,3260,8055,70,0,70,70,0,0,0,0
4525,3261,8148,178,274,315,182,91,0,0,0
4526,3262,8091,92,92,92,92,92,92,0,0
4527,3262,8091,0,92,92,92,0,0,0,0
4529,3262,8092,0,70,70,70,0,0,0,0
4530,3262,8092,0,70,70,70,0,0,0,0
4531,3262,8092,0,0,70,0,0,0,0,0
4532,3262,8092,0,0,70,0,0,0,0,0
4533,3263,8056,476,164,483,484,162,395,0,0
4534,3263,8056,7,3,2,1,5,6,0,0
4535,3264,8146,93,97,163,102,53,0,0,0
4536,3265,8095,90,316,452,319,90,92,0,0
4537,3266,8120,104,104,104,104,104,0,0,0
4538,3266,8120,104,104,104,104,0,0,0,0
4539,3266,8120,0,0,104,0,0,0,0,0
4540,3266,8121,24,24,24,0,0,0,0,0
4541,3266,8121,24,24,24,0,0,0,0,0
4542,3266,8121,0,24,24,0,0,0,0,0
4543,3266,8121,0,24,24,0,0,0,0,0
4544,3267,8124,122,122,122,122,122,0,0,0
4545,3267,8124,122,122,122,122,0,0,0,0
4546,3267,8124,0,0,122,0,0,0,0,0
4547,3267,8125,27,27,27,0,0,0,0,0
4548,3267,8125,27,27,27,0,0,0,0,0
4549,3267,8125,0,27,27,0,0,0,0,0
4550,3267,8125,0,27,27,0,0,0,0,0
4551,3268,8089,92,379,581,382,93,92,0,0
4552,3269,8122,364,425,577,302,150,0,0,0
4553,3270,8126,256,304,408,208,104,0,0,0
4554,3271,8087,95,369,561,371,93,96,0,0
4555,3272,8087,0,0,0,6,0,0,0,0
4556,3273,8146,105,209,187,99,48,0,0,0
4557,3274,8116,278,274,139,281,0,0,0,0
4558,3275,8180,0,1,3,0,0,0,0,0
4559,3276,8093,89,312,446,319,88,91,0,0
4560,3277,8115,261,268,271,133,0,0,0,0
4561,3278,8232,275,550,550,275,0,0,0,0
4562,3279,8180,315,283,359,221,111,0,0,0
4563,3280,8233,278,555,554,271,0,0,0,0
4564,3281,8231,274,548,0,0,0,0,0,0
4565,3282,8231,0,0,548,271,0,0,0,0
4566,3283,8158,0,0,449,207,93,0,0,0
4567,3284,8158,98,354,0,0,0,0,0,0
4568,3284,8158,0,4,2,1,0,0,0,0
4569,3284,8158,0,0,16,0,0,0,0,0
4570,3284,8158,0,2,0,7,4,0,0,0
4571,3285,8236,204,408,408,202,0,0,0,0
4572,3286,8235,199,407,400,191,0,0,0,0
4573,3286,8235,3,2,3,6,0,0,0,0
4574,3287,8295,184,368,368,184,0,0,0,0
4575,3288,8235,0,0,0,5,0,0,0,0
4576,3289,8237,274,551,0,0,0,0,0,0
4577,3290,8238,275,549,0,0,0,0,0,0
4578,3291,8237,0,0,550,275,0,0,0,0
4579,3292,8238,0,0,554,271,0,0,0,0
4580,3293,8292,324,648,648,324,0,0,0,0
4581,3294,8294,204,408,408,204,0,0,0,0
4582,3295,8215,274,137,274,273,0,0,0,0
4583,3296,8268,77,154,154,154,77,0,0,0
4584,3297,8269,76,152,152,152,76,0,0,0
4585,3298,8269,75,152,151,151,75,0,0,0
4586,3299,8269,1,0,1,1,1,0,0,0
4587,3300,8217,271,126,283,261,0,0,0,0
4588,3301,8156,110,412,532,228,113,0,0,0
4589,3302,8160,85,317,407,172,89,0,0,0
4590,3303,8154,99,355,454,201,101,0,0,0
4591,3304,8221,107,213,215,214,0,0,0,0
4592,3305,8206,212,212,212,106,106,0,0,0
4593,3305,8207,132,66,66,0,0,0,0,0
4595,3306,8266,88,176,177,88,0,0,0,0
4596,3307,8266,2,4,3,2,0,0,0,0
4597,3308,8219,145,271,290,280,0,0,0,0
4598,3309,8286,276,552,552,276,0,0,0,0
4599,3310,8285,318,636,636,318,0,0,0,0
4600,3311,8240,173,349,349,175,0,0,0,0
4601,3312,8239,129,260,260,128,0,0,0,0
4602,3313,8244,47,126,90,138,110,0,0,0
4603,3314,8244,25,75,75,50,50,0,0,0
4604,3315,8244,34,45,37,67,52,0,0,0
4605,3316,8198,194,350,302,192,96,0,0,0
4606,3317,8267,90,179,180,89,0,0,0,0
4607,3318,8267,0,1,0,1,0,0,0,0
4608,3319,8288,243,488,492,244,0,0,0,0
4609,3320,8297,246,492,492,246,0,0,0,0
4610,3321,8242,0,200,200,200,200,0,0,0
4611,3321,8242,108,48,32,36,17,0,0,0
4612,3322,8302,568,1421,1674,1406,513,154,0,0
4613,3323,8303,567,1443,1655,1406,522,157,0,0
4614,3324,8282,90,90,180,180,180,180,0,0
4615,3324,8283,0,0,54,36,18,0,0,0
4616,3325,8252,200,200,200,100,100,0,0,0
4617,3325,8253,100,50,50,0,0,0,0,0
4618,3326,8404,70,140,140,70,0,0,0,0
4619,3327,8276,90,90,180,180,180,180,0,0
4620,3327,8277,0,0,30,60,90,30,0,0
4621,3328,8290,246,491,491,246,0,0,0,0
4622,3329,8405,70,139,140,70,0,0,0,0
4623,3330,8406,59,118,115,59,0,0,0,0
4624,3331,8291,205,398,407,200,0,0,0,0
4625,3332,8291,0,0,0,5,0,0,0,0
4626,3333,8298,91,182,182,91,0,0,0,0
4627,3334,8299,92,184,184,92,0,0,0,0
4628,3335,8301,71,142,142,142,71,0,0,0
4629,3336,8278,90,90,180,180,180,180,0,0
4630,3336,8279,0,0,18,36,54,0,0,0
4631,3337,8334,230,230,230,115,115,0,0,0
4632,3337,8335,136,68,68,0,0,0,0,0
4633,3338,8248,228,278,268,180,89,0,0,0
4634,3339,8248,0,0,10,0,0,0,0,0
4635,3340,8407,7,5,0,0,0,0,0,0
4636,3341,8407,84,176,177,91,0,0,0,0
4637,3342,8336,230,230,230,115,115,0,0,0
4638,3342,8337,116,58,58,0,0,0,0,0
4639,3343,8338,312,312,312,156,156,0,0,0
4640,3343,8339,180,90,90,0,0,0,0,0
4641,3344,8300,71,141,142,142,70,0,0,0
4642,3345,8300,0,1,0,0,1,0,0,0
4643,3346,8409,91,182,182,91,0,0,0,0
4644,3347,8340,312,312,312,156,156,0,0,0
4645,3347,8341,212,106,106,0,0,0,0,0
4646,3348,8262,308,174,240,87,241,0,0,0
4647,3349,8258,91,91,252,308,217,0,0,0
4648,3350,8378,186,92,186,186,93,93,0,0
4649,3350,8379,141,141,141,141,0,0,0,0
4650,3351,8378,185,93,186,185,92,93,0,0
4651,3351,8379,141,141,141,141,0,0,0,0
4652,3352,8378,1,0,0,0,1,0,0,0
4653,3353,8428,126,252,252,126,0,0,0,0
4654,3354,8427,98,196,196,98,0,0,0,0
4655,3355,8408,77,154,153,78,0,0,0,0
4656,3356,8411,70,139,140,70,0,0,0,0
4657,3357,8397,64,128,128,64,0,0,0,0
4658,3358,8410,59,118,118,59,0,0,0,0
4659,3359,8329,68,136,136,136,68,0,0,0
4660,3360,8485,280,409,241,124,0,0,0,0
4661,3361,8507,99,198,198,99,0,0,0,0
4662,3362,8333,92,184,184,92,0,0,0,0
4663,3363,8412,70,140,140,70,0,0,0,0
4664,3364,8505,84,168,168,84,0,0,0,0
4665,3365,8486,163,336,204,110,0,0,0,0
4666,3366,8518,83,166,166,83,0,0,0,0
4667,3367,8425,121,242,363,121,121,0,0,0
4668,3367,8426,0,16,8,16,0,0,0,0
4669,3367,8426,0,92,46,92,0,0,0,0
4670,3368,8508,110,220,220,110,0,0,0,0
4671,3369,8486,163,336,204,110,0,0,0,0
4672,3370,8423,134,268,402,134,134,0,0,0
4673,3370,8424,0,136,68,136,0,0,0,0
4674,3371,8507,99,0,0,0,0,0,0,0
4675,3372,8280,78,78,156,156,156,156,0,0
4676,3372,8281,0,0,51,34,17,0,0,0
4677,3373,8504,64,128,128,64,0,0,0,0
4678,3374,8512,109,218,218,109,0,0,0,0
4679,3375,8519,83,166,166,83,0,0,0,0
4680,3376,8528,89,178,178,89,0,0,0,0
4681,3377,8528,1,2,2,0,0,0,0,0
4682,3378,8372,1108,1095,1472,734,739,0,0,0
4683,3379,8372,1108,1095,1472,734,739,0,0,0
4684,3380,8509,133,272,272,136,0,0,0,0
4685,3381,8509,3,0,0,0,0,0,0,0
4686,3382,8511,108,215,214,107,0,0,0,0
4687,3382,8511,0,5,5,0,0,0,0,0
4688,3383,8511,0,1,2,1,0,0,0,0
4689,3384,8523,117,259,260,127,0,0,0,0
4690,3385,8523,19,13,12,10,0,0,0,0
4691,3386,8517,82,164,164,82,0,0,0,0
4692,3386,8517,0,5,5,0,0,0,0,0
4693,3387,8514,89,179,178,89,0,0,0,0
4694,3388,8514,1,1,2,1,0,0,0,0
4695,3389,8368,292,583,584,292,0,0,0,0
4696,3390,8368,0,1,0,0,0,0,0,0
4697,3391,8369,246,492,491,245,0,0,0,0
4698,3392,8369,0,0,1,1,0,0,0,0
4699,3393,8370,245,492,487,241,0,0,0,0
4700,3394,8370,1,0,5,5,0,0,0,0
4701,3395,8371,232,464,463,231,0,0,0,0
4702,3396,8371,0,0,1,1,0,0,0,0
4703,3397,8516,82,164,164,82,0,0,0,0
4704,3397,8516,0,5,5,0,0,0,0,0
4705,3398,8522,109,218,219,109,0,0,0,0
4706,3399,8522,1,2,1,1,0,0,0,0
4707,3400,8278,0,0,0,180,180,180,0,0
4708,3400,8279,0,0,0,36,54,0,0,0
4709,3401,8531,118,236,236,118,0,0,0,0
4710,3402,8520,117,240,245,123,0,0,0,0
4711,3403,8513,93,188,187,93,0,0,0,0
4712,3404,8513,1,0,1,1,0,0,0,0
4713,3405,8373,1111,1116,1483,733,742,0,0,0
4714,3405,,0,0,0,0,0,0,0,0
4715,3406,8373,1094,1083,1401,693,712,0,0,0
4716,3407,8440,90,325,383,148,89,0,0,0
4717,3408,8440,0,0,6,0,0,0,0,0
4718,3406,8373,203,0,0,0,0,0,0,0
4719,3409,8527,95,190,190,95,0,0,0,0
4720,3410,8482,40,40,40,30,15,0,0,0
4721,3411,8544,117,234,351,117,0,0,0,0
4722,3411,8544,13,39,26,13,0,0,0,0
4723,3411,8544,6,12,18,6,0,0,0,0
4724,3412,8388,53,106,105,105,52,0,0,0
4725,3413,8388,0,0,1,1,1,0,0,0
4726,3414,8450,208,208,208,208,104,0,0,0
4727,3414,8451,76,76,152,0,0,0,0,0
4728,3415,8460,411,274,137,0,0,0,0,0
4729,3415,8461,26,13,13,0,0,0,0,0
4730,3416,8462,552,368,184,0,0,0,0,0
4731,3416,8463,30,15,15,0,0,0,0,0
4732,3417,8510,132,259,259,131,0,0,0,0
4733,3418,8525,106,216,215,107,0,0,0,0
4734,3419,8525,2,0,1,0,0,0,0,0
4735,3420,8456,180,180,180,180,90,90,0,0
4736,3420,8457,0,18,54,36,0,0,0,0
4737,3421,8458,180,180,180,180,90,90,0,0
4738,3421,8459,0,18,54,36,0,0,0,0
4739,3422,8474,339,409,515,120,116,0,0,0
4740,3423,8444,90,353,435,172,90,0,0,0
4741,3424,8446,100,388,477,188,100,0,0,0
4742,3425,8442,108,420,515,203,108,0,0,0
4743,3426,8521,79,158,158,79,0,0,0,0
4744,3427,8492,31,62,62,31,0,0,0,0
4745,3428,8347,209,418,418,209,0,0,0,0
4746,3429,8545,118,236,354,118,0,0,0,0
4747,3430,8546,119,238,357,119,0,0,0,0
4748,3431,8506,135,270,270,135,0,0,0,0
4749,3432,8345,323,651,651,323,0,0,0,0
4750,3433,8365,246,492,492,246,0,0,0,0
4751,3434,8353,282,565,568,284,0,0,0,0
4752,3435,8364,246,492,492,246,0,0,0,0
4753,3436,8476,249,307,372,90,89,0,0,0
4755,3437,8478,348,412,522,120,120,0,0,0
4756,3438,8480,248,305,373,89,89,0,0,0
4757,3439,8342,223,446,446,223,0,0,0,0
4758,3440,8510,130,256,258,130,0,0,0,0
4759,3441,8510,5,0,1,0,0,0,0,0
4760,3442,8363,240,480,480,240,0,0,0,0
4761,3443,8489,212,341,284,181,0,0,0,0
4762,3444,8396,66,137,137,69,0,0,0,0
4763,3445,8490,255,360,342,252,0,0,0,0
4764,3446,8352,328,658,659,330,0,0,0,0
4765,3447,8350,329,659,657,330,0,0,0,0
4766,3448,8399,68,137,138,70,0,0,0,0
4767,3449,8393,61,122,122,61,0,0,0,0
4768,3450,8347,119,238,238,119,0,0,0,0
4769,3451,8395,82,161,163,82,0,0,0,0
4771,3452,8367,134,270,0,0,0,0,0,0
4772,3453,8367,0,0,271,136,0,0,0,0
4773,3454,8367,2,2,1,0,0,0,0,0
4774,3455,8368,245,492,491,246,0,0,0,0
4775,3456,8368,1,0,1,0,0,0,0,0
4776,3457,8369,245,490,491,244,0,0,0,0
4777,3458,8369,1,2,1,2,0,0,0,0
4778,3459,8370,244,491,489,246,0,0,0,0
4779,3460,8370,2,1,3,0,0,0,0,0
4781,3461,8371,246,492,492,246,0,0,0,0
4782,3462,8530,115,232,232,116,0,0,0,0
4783,3463,8530,1,0,0,0,0,0,0,0
4784,3464,8543,127,253,384,125,0,0,0,0
4785,3464,8543,1,3,0,3,0,0,0,0
4786,3465,8349,328,656,656,328,0,0,0,0
4787,3466,8362,240,480,480,240,0,0,0,0
4788,3467,8366,239,478,478,239,0,0,0,0
4789,3468,8542,164,328,492,164,0,0,0,0
4790,3469,8541,219,439,656,221,0,0,0,0
4791,3470,8594,140,0,205,75,0,0,0,0
4792,3471,8346,224,448,448,224,0,0,0,0
4793,3472,8548,93,186,199,93,0,0,0,0
4794,3473,8327,38,76,76,76,38,0,0,0
4795,3474,8328,38,76,76,76,38,0,0,0
4796,3475,8594,216,0,0,27,0,0,0,0
4797,3476,8595,145,0,145,0,0,0,0,0
4798,3476,0,0,0,0,0,0,0,0,0
4799,3477,8574,145,303,299,119,0,0,0,0
4800,3478,8547,148,296,444,148,0,0,0,0
4801,3479,8525,108,216,216,108,0,0,0,0
4802,3480,8521,84,0,0,0,0,0,0,0
